show_id,date_added,release_year
s6657,15-Feb-17,2015
s6658,31-Mar-17,1944
s6659,4-Jun-19,2009
s6660,11-Dec-20,2020
s6661,17-Apr-16,2015
s6662,15-Nov-17,2015
s6663,13-Oct-17,2017
s6664,21-Jul-19,2013
s6665,20-Apr-20,2020
s6666,23-Dec-20,2020
s6667,12-Jul-19,2017
s6668,17-Jul-20,2019
s6669," November 1, 2017",2016
s6670,12-Sep-19,2019
s6671,1-Jan-21,2021
s6672," April 15, 2018",2012
s6673,13-Nov-20,2020
s6674," January 28, 2018",2017
s6675,10-Apr-17,2016
s6676,25-Mar-20,2018
s6677,30-Jun-20,2011
s6678,8-May-19,2016
s6679,24-Oct-17,2017
s6680,27-Feb-19,2012
s6681,1-Jun-17,2017
s6682,6-Dec-16,2016
s6683,9-Jan-19,2016
s6684,15-Dec-15,2015
s6685,14-Feb-18,2018
s6686,7-Sep-18,2018
s6687,20-Jul-17,2017
s6688,24-Mar-17,2017
s6689,9-Aug-18,2018
s6690,17-Aug-18,2017
s6691,29-Nov-19,2019
s6692,21-Apr-17,2017
s6693,1-Sep-20,2011
s6694,31-Mar-17,2015
s6695,1-Jul-18,2017
s6696,8-Aug-19,2019
s6697,1-Jan-20,1991
s6698,1-Jan-21,1988
s6699,1-Jan-20,1984
s6700,31-Mar-17,1944
s6701,31-Dec-19,2019
s6702,2-Jan-21,2021
s6703,13-Dec-20,2020
s6704,7-Aug-20,2020
s6705,15-Apr-19,2018
s6706,1-Nov-20,1994
s6707,1-May-17,2016
s6708,1-Aug-20,2018
s6709,6-Jun-20,2020
s6710,19-Oct-18,2018
s6711,7-Jun-18,2017
s6712,30-Sep-18,2017
s6713,28-Dec-16,2016
s6714,18-Jun-20,2014
s6715,28-May-19,2018
s6716,22-Mar-19,2019
s6717,1-Jul-17,2011
s6718,25-Mar-20,2020
s6719," January 1, 2016",2012
s6720,10-Jul-20,2020
s6721,1-Nov-19,2007
s6722,14-Jan-20,2018
s6723,30-May-19,2014
s6724,27-Feb-19,2008
s6725,19-Jan-18,2018
s6726,18-Jun-20,2020
s6727,1-Jan-20,2000
s6728,9-Aug-18,2018
s6729,29-May-20,1999
s6730,1-Feb-20,2010
s6731,22-May-15,2015
s6732,2-Nov-18,2018
s6733,1-Aug-20,2017
s6734,14-Aug-17,2017
s6735,1-Oct-20,2020
s6736,15-Sep-19,2019
s6737,30-Apr-19,2004
s6738,10-Aug-18,2018
s6739,10-Dec-20,2019
s6740,1-Jan-19,2018
s6741,16-Sep-20,2020
s6742,1-Oct-20,2003
s6743,1-Aug-18,2001
s6744,1-Jan-19,2016
s6745,1-Jan-20,1997
s6746,1-Nov-19,1993
s6747,12-Apr-19,2019
s6748,1-Sep-18,2018
s6749,1-Jun-15,2014
s6750,25-Jan-19,2017
s6751,3-Jul-20,2019
s6752,24-May-19,2019
s6753,1-Apr-20,2012
s6754,1-Jun-19,2004
s6755,5-Feb-20,2020
s6756,23-Feb-19,2018
s6757,15-Jul-15,2013
s6758,1-Jul-19,2006
s6759,15-Jun-14,2014
s6760,1-Mar-18,2017
s6761,1-Oct-20,2012
s6762,18-Nov-18,2007
s6763,16-May-17,2012
s6764,22-Apr-20,2018
s6765,1-Mar-18,2015
s6766,3-Sep-20,2020
s6767,22-Sep-20,2020
s6768,20-Jun-19,2012
s6769,15-Jul-20,2020
s6770,1-Jan-21,2004
s6771,19-Jun-20,2020
s6772,12-Jan-18,2018
s6773,24-Aug-18,2017
s6774,1-Oct-17,2004
s6775,30-Apr-18,2017
s6776,22-Feb-19,2014
s6777,1-Oct-20,2004
s6778,4-Dec-19,2019
s6779,1-Aug-16,2005
s6780,16-Jul-19,2009
s6781,16-Nov-18,2018
s6782,19-Nov-20,2020
s6783,10-May-19,2016
s6784,18-Nov-17,2017
s6785,15-Dec-20,2019
s6786,11-Dec-20,2020
s6787,9-Aug-20,2016
s6788,1-Sep-20,2019
s6789,9-Jul-20,2020
s6790,7-Aug-19,2019
s6791,1-Oct-19,2006
s6792,7-Jun-19,2018
s6793,8-Feb-16,2009
s6794,23-Jan-20,1968
s6795,20-May-20,2020
s6796,9-Nov-18,2018
s6797,23-Oct-20,2020
s6798,27-Apr-18,2018
s6799,6-Aug-20,2020
s6800,21-Oct-18,2008
s6801,20-Nov-19,1997
s6802,24-Jan-20,2020
s6803,15-Sep-19,2016
s6804,1-Jan-17,2010
s6805,29-Dec-17,2006
s6806,16-Jun-17,2015
s6807,28-Feb-19,2016
s6808,1-Feb-17,2016
s6809,31-Jul-19,2019
s6810,1-Jul-18,2017
s6811,1-Jan-18,2016
s6812,28-Apr-20,2019
s6813,22-Jul-20,2019
s6814,1-Dec-20,2018
s6815,6-Jun-19,2015
s6816,12-Jan-18,2017
s6817,11-Sep-18,2018
s6818,17-Feb-19,2015
s6819,16-Jan-17,2016
s6820,11-Dec-15,2015
s6821,26-Feb-18,2016
s6822,13-Jun-19,2011
s6823,1-Jan-20,2002
s6824,16-Mar-17,2014
s6825,16-Dec-20,2020
s6826,14-Sep-18,2018
s6827,9-Feb-18,2018
s6828,14-Jan-17,2016
s6829,1-Sep-18,1994
s6830,1-Sep-18,2017
s6831,29-Oct-19,2019
s6832,4-Dec-19,2019
s6833,22-Mar-19,2016
s6834,1-Apr-20,2011
s6835,30-Dec-20,2020
s6836,19-Jul-18,2014
s6837,19-Sep-20,2014
s6838,22-Jun-20,2017
s6839,30-Sep-17,2017
s6840,1-Oct-19,1998
s6841,6-Dec-19,2011
s6842,1-Apr-20,2010
s6843,8-Sep-17,2015
s6844,15-Jun-17,2017
s6845,19-Apr-19,2019
s6846,1-Oct-11,1989
s6847,10-Aug-17,2017
s6848,2-Mar-17,2014
s6849,26-Apr-19,2012
s6850,25-Sep-20,2020
s6851,21-May-20,1973
s6852,28-Nov-19,2001
s6853,8-Nov-18,2015
s6854,12-Jun-20,2020
s6855,1-Apr-18,2016
s6856,15-Sep-18,2018
s6857,27-Dec-19,2019
s6858,22-Apr-20,2019
s6859,6-Aug-20,2019
s6860,31-Dec-18,2018
s6861,14-Apr-17,2014
s6862,30-Sep-18,2015
s6863,22-Jan-18,2018
s6864,1-Mar-18,2014
s6865,12-Dec-13,2013
s6866,1-Jun-20,2017
s6867,15-Jun-20,2019
s6868,7-Oct-16,2016
s6869,13-Nov-20,1955
s6870,13-Jul-18,2014
s6871,10-Apr-19,2019
s6872,1-Jul-20,2019
s6873,22-Apr-20,2019
s6874,3-Feb-20,2020
s6875,15-Jan-17,2015
s6876,28-Sep-18,2013
s6877,1-Aug-19,2018
s6878,6-Jul-18,2018
s6879,11-Dec-19,2019
s6880,21-Aug-20,2020
s6881,1-Sep-20,2011
s6882,15-Sep-20,2013
s6883," June 1, 2018",2017
s6884,9-Sep-20,2020
s6885,1-Apr-20,2010
s6886,10-May-19,2019
s6887,26-Jul-19,2019
s6888,24-Feb-17,2016
s6889,3-Dec-18,2018
s6890,1-Jun-19,2016
s6891,15-Jul-18,2013
s6892,29-Jul-20,2020
s6893,1-Mar-19,2008
s6894,1-Oct-19,1978
s6895,8-Oct-19,2019
s6896,6-Sep-19,2019
s6897,1-Nov-20,2010
s6898,5-Apr-19,2019
s6899,17-Jan-14,2013
s6900,1-Oct-19,2005
s6901,8-Jun-18,2018
s6902,2-May-20,2020
s6903,20-Mar-18,2018
s6904,17-Jun-17,2015
s6905,1-Jun-20,2016
s6906," February 1, 2019",2017
s6907,1-Feb-19,2017
s6908,15-Nov-19,2019
s6909,30-Jan-20,2020
s6910,15-Mar-19,2017
s6911,2-Jun-20,2004
s6912,23-Nov-20,2018
s6913,9-Mar-17,2015
s6914,16-Feb-19,2017
s6915,22-May-16,1989
s6916,21-Mar-19,2016
s6917,9-Dec-20,2020
s6918,30-Aug-18,2018
s6919,16-Sep-20,2016
s6920,1-Sep-19,2009
s6921,1-Jan-20,1999
s6922,1-Apr-17,2016
s6923,29-Mar-19,2018
s6924,22-Oct-19,1974
s6925,16-Dec-18,2014
s6926,6-Jun-19,2013
s6927,21-Mar-19,2016
s6928,14-Oct-20,2020
s6929,9-Apr-18,2016
s6930,1-Nov-18,2017
s6931,23-Nov-19,2002
s6932,1-Oct-19,2009
s6933,30-Mar-18,2018
s6934,7-Jan-20,2010
s6935,15-Nov-19,2019
s6936,9-Feb-18,2018
s6937,22-Jan-18,2016
s6938,1-Apr-19,2017
s6939,8-Feb-19,2018
s6940,10-Apr-20,2019
s6941,16-Oct-20,2020
s6942,26-Feb-20,2020
s6943,21-Nov-18,2018
s6944,1-Dec-19,2017
s6945,1-Jan-18,1996
s6946,12-Dec-17,2016
s6947,1-Apr-19,2015
s6948,1-Nov-17,2008
s6949,1-Aug-17,2016
s6950,1-Jul-17,2016
s6951," January 8, 2018",2010
s6952,1-Nov-19,2002
s6953,10-Jul-20,2019
s6954,1-Jul-17,1963
s6955,21-Jul-19,2004
s6956,20-Dec-19,2019
s6957,25-Apr-19,2009
s6958,1-Jul-17,2009
s6959,31-Jul-20,2020
s6960,30-Jul-18,2011
s6961,29-Nov-20,2020
s6962,6-Jul-20,2020
s6963,19-Jun-18,2017
s6964,1-Oct-20,2019
s6965,15-Sep-19,2009
s6966,2-May-20,2015
s6967,12-Dec-17,2016
s6968,22-Feb-19,2013
s6969,17-Oct-19,2019
s6970,21-Mar-19,2016
s6971,15-May-20,2020
s6972,25-Oct-19,2019
s6973,1-Nov-18,2017
s6974,13-Mar-20,2020
s6975,4-Sep-17,2017
s6976,15-Jan-21,2020
s6977,20-Apr-20,2015
s6978,1-Jan-18,2017
s6979,27-Dec-19,2018
s6980,30-Apr-20,2020
s6981,20-Jun-18,2017
s6982,1-Dec-16,2016
s6983,26-Feb-20,2015
s6984,1-Sep-19,2018
s6985,18-Apr-19,2015
s6986,6-May-19,2019
s6987,22-Feb-17,2007
s6988,24-Jul-18,2018
s6989,7-Oct-19,2014
s6990,1-Nov-18,2007
s6991,8-Mar-17,1998
s6992,21-Mar-19,2006
s6993,15-Apr-17,2016
s6994,21-Sep-19,2017
s6995,17-Dec-20,2019
s6996,27-Apr-18,2018
s6997," December 25, 2015",2005
s6998,16-Sep-16,2016
s6999,11-May-18,2018
s7000,15-May-20,2015
s7001,22-Apr-20,2020
s7002,1-Apr-20,2020
s7003,5-Jun-17,2017
s7004,17-Sep-18,2015
s7005,1-Feb-19,2018
s7006,10-Jun-20,2018
s7007,20-Dec-19,2019
s7008,2-Sep-20,2020
s7009,21-May-20,1976
s7010,20-Jun-19,2019
s7011,1-Sep-16,2010
s7012,1-Aug-17,2016
s7013,19-Dec-17,2016
s7014,12-Jun-20,2020
s7015,10-Nov-18,2017
s7016,31-Dec-19,1999
s7017,30-Nov-18,2018
s7018,4-Sep-19,2019
s7019,18-Jan-19,2019
s7020,1-Apr-19,2018
s7021,1-Oct-20,2020
s7022,1-Dec-17,2016
s7023,7-May-19,2019
s7024,18-Jun-19,2017
s7025,13-May-20,2020
s7026,15-Nov-19,2019
s7027,1-Sep-16,2009
s7028,27-Aug-20,2016
s7029,9-Mar-17,2016
s7030,16-Aug-18,1985
s7031,30-Nov-19,2019
s7032,18-Jul-17,2016
s7033,1-Jul-18,2017
s7034,1-Oct-18,2013
s7035,1-Nov-19,1988
s7036,1-Jun-19,2019
s7037,7-Aug-19,2016
s7038,16-Dec-16,2016
s7039,1-Mar-20,2007
s7040,27-Mar-20,2019
s7041,28-Oct-16,2016
s7042,5-Feb-20,2018
s7043,2-Nov-18,2018
s7044,4-May-18,2017
s7045,2-Jul-20,2020
s7046,2-Jan-20,2019
s7047,1-Mar-19,2014
s7048,23-Apr-20,2019
s7049,11-Mar-19,2017
s7050,22-May-17,2015
s7051,14-Oct-17,2017
s7052,15-Dec-15,2015
s7053,9-Mar-17,2015
s7054,1-May-20,2020
s7055,1-May-20,2020
s7056,1-May-20,2020
s7057,1-Sep-20,2020
s7058,15-Jan-18,2017
s7059,5-Jun-18,2017
s7060,15-Apr-20,2011
s7061,2-Nov-16,2010
s7062,2-Nov-16,2010
s7063,8-Feb-20,2019
s7064,3-Jun-17,2016
s7065,6-Dec-19,2019
s7066,1-Oct-18,2018
s7067,19-Nov-20,2018
s7068,20-Jun-19,2010
s7069,14-Apr-19,2018
s7070,31-Mar-20,2019
s7071,1-Dec-19,2017
s7072,5-Feb-18,2017
s7073,31-Mar-17,1947
s7074,14-Dec-18,2018
s7075,1-Jan-19,2019
s7076,18-Jan-18,2017
s7077,9-Feb-18,2017
s7078,13-Aug-19,2019
s7079,3-Dec-19,2019
s7080,7-Apr-20,2017
s7081,17-Jul-15,2015
s7082,22-May-18,2018
s7083,1-Oct-18,2016
s7084,20-Mar-20,2020
s7085,10-Apr-20,2020
s7086,5-Apr-19,2019
s7087,1-Jul-17,2016
s7088,1-Aug-18,2017
s7089,15-Aug-19,2019
s7090,31-Dec-18,1990
s7091,31-Dec-18,1991
s7092,31-Dec-18,2011
s7093,31-Dec-18,2008
s7094,26-Sep-20,2015
s7095,1-Jan-18,2013
s7096,30-Nov-18,2018
s7097,23-Apr-20,2020
s7098,13-Sep-19,2017
s7099,7-Apr-19,2017
s7100,18-Sep-17,2009
s7101,23-Feb-18,2014
s7102,22-Dec-20,2010
s7103,19-Feb-17,2016
s7104,17-May-15,2014
s7105,19-Mar-19,2018
s7106,7-Aug-20,2020
s7107,17-Jan-20,2019
s7108,14-Dec-20,2020
s7109,1-Sep-17,2014
s7110,1-Jul-19,2018
s7111,29-Apr-20,2017
s7112,17-Aug-18,2018
s7113,12-Feb-20,2020
s7114,1-Jan-08,2006
s7115,1-Jan-17,2016
s7116,11-Nov-19,2019
s7117,24-Jun-18,2018
s7118,14-Jul-17,2017
s7119,7-Oct-20,2020
s7120,1-Aug-19,1995
s7121,1-Sep-17,2015
s7122,11-Sep-19,2018
s7123,1-May-18,2017
s7124,26-Dec-17,2017
s7125,23-Jan-18,2018
s7126,31-Dec-18,2012
s7127,6-Apr-18,2018
s7128,1-Sep-17,2016
s7129,1-Nov-17,2009
s7130,1-Feb-20,1999
s7131,21-Aug-18,2017
s7132,1-Oct-17,2017
s7133,13-Dec-16,2017
s7134,7-Sep-20,2010
s7135,15-Dec-19,2001
s7136,31-Dec-18,2011
s7137,4-Feb-20,2020
s7138,24-Mar-20,2020
s7139,13-Jul-17,2014
s7140,12-Jan-18,2018
s7141,8-Jan-16,2016
s7142,19-Sep-16,2016
s7143,31-Dec-19,1997
s7144,30-Oct-19,2017
s7145,1-Mar-17,2016
s7146,6-Jan-21,2020
s7147,15-Jul-16,2016
s7148,31-Dec-20,2019
s7149,17-Apr-20,2020
s7150,1-Oct-11,1988
s7151,18-Oct-19,2017
s7152,5-Mar-20,2019
s7153,15-Mar-19,2018
s7154,13-Sep-19,2019
s7155,31-Dec-18,2018
s7156,1-Mar-18,2016
s7157,1-Aug-20,2008
s7158,11-Dec-20,2020
s7159,1-Apr-17,2016
s7160,15-Sep-20,2001
s7161,3-May-18,2015
s7162,19-Dec-16,2016
s7163,1-Jul-20,1990
s7164,25-Jun-19,2018
s7165,27-Dec-17,2016
s7166,28-Feb-20,2019
s7167,22-Oct-19,2015
s7168,16-May-17,2017
s7169,31-Dec-19,2007
s7170,30-Mar-18,2018
s7171,1-Mar-18,2014
s7172,1-Mar-18,2014
s7173,30-Mar-18,2009
s7174,9-Dec-15,2015
s7175,28-Oct-16,2016
s7176,24-Nov-17,2017
s7177,1-Mar-18,2008
s7178,22-May-20,2020
s7179,30-Mar-18,2006
s7180,1-Mar-18,2004
s7181,25-Jul-18,2007
s7182,18-Mar-17,2016
s7183,1-Oct-19,1996
s7184,1-Jul-18,2008
s7185,29-Mar-19,2019
s7186,21-Apr-17,2017
s7187,1-Nov-18,2014
s7188,8-Nov-18,2017
s7189,20-Feb-19,2017
s7190,8-Sep-18,2013
s7191,1-Aug-20,2020
s7192,7-Sep-20,2020
s7193,19-Sep-18,2016
s7194,8-Sep-18,2016
s7195,30-Jul-20,2020
s7196,30-Dec-20,2020
s7197,1-Jan-19,2014
s7198,2-Feb-17,2016
s7199,10-Nov-20,2020
s7200,20-Sep-19,2018
s7201,14-Dec-18,2018
s7202,28-Aug-19,2019
s7203,29-Jul-20,2019
s7204,1-Jan-18,2017
s7205,31-Mar-20,2019
s7206,1-Nov-16,2015
s7207,9-Nov-18,2018
s7208,1-Jan-20,1990
s7209,1-Jan-20,1995
s7210,1-Jan-20,2001
s7211,1-Jan-20,2004
s7212,1-Jan-20,2015
s7213,1-May-18,2018
s7214,20-Oct-20,2020
s7215,22-Feb-19,2016
s7216,21-Feb-17,2017
s7217,20-Nov-18,2018
s7218,6-Dec-19,2019
s7219,11-Nov-20,2020
s7220,11-May-20,2020
s7221,15-Jan-21,2021
s7222,18-Jan-19,2019
s7223,31-Dec-19,1985
s7224,1-Mar-18,1995
s7225,25-Aug-20,2020
s7226,27-Apr-18,2016
s7227,1-Nov-17,2014
s7228,8-Dec-20,2016
s7229,13-Mar-19,2019
s7230,22-Jun-19,2019
s7231,1-Oct-11,1991
s7232,27-Mar-20,2019
s7233,25-May-18,2018
s7234,6-Dec-17,2017
s7235,22-Nov-19,2019
s7236,13-Feb-18,2017
s7237,1-Jul-20,2004
s7238,10-Dec-18,2017
s7239,6-Apr-18,2018
s7240,12-Mar-18,2017
s7241,1-Feb-19,2018
s7242,30-Aug-19,2019
s7243,1-Jan-20,1969
s7244,11-Nov-16,2016
s7245,1-Mar-18,2017
s7246,12-Jul-19,2019
s7247,1-Sep-20,2020
s7248,1-Nov-19,2019
s7249,1-Feb-19,2019
s7250,15-Jun-18,2018
s7251,2-Jun-20,2020
s7252,12-May-20,2020
s7253,20-Sep-19,2019
s7254,26-Nov-19,2019
s7255,15-Jun-18,2018
s7256,27-Mar-20,2020
s7257,19-May-20,2015
s7258,30-Mar-18,2018
s7259,3-Oct-18,2017
s7260,1-Mar-18,2016
s7261,3-May-19,2019
s7262,29-Mar-19,2010
s7263,15-Feb-18,2012
s7264,1-Jul-18,2010
s7265,1-Aug-20,2020
s7266,28-Sep-19,2019
s7267,8-Jan-18,2016
s7268,5-Nov-19,2019
s7269,31-Mar-17,1944
s7270,30-Oct-19,2019
s7271,12-Sep-19,2013
s7272,5-Feb-16,2016
s7273,2-Oct-20,2017
s7274,15-Mar-19,2019
s7275,1-Dec-17,2017
s7276,24-Jul-18,2014
s7277,29-Jul-19,2019
s7278,31-Dec-17,2010
s7279,19-Dec-19,2019
s7280,6-Mar-20,2020
s7281,1-Jul-17,1990
s7282,21-Jul-19,2007
s7283,15-Mar-19,2018
s7284,15-May-20,2018
s7285,15-Jan-17,2015
s7286,28-Sep-18,2018
s7287,1-Aug-16,2013
s7288,1-May-19,2018
s7289,2-May-17,2016
s7290,20-Sep-19,2019
s7291,26-Jun-20,2020
s7292,1-Dec-15,2015
s7293,19-Jul-19,2019
s7294,1-Mar-19,2008
s7295,7-Nov-19,2016
s7296,1-Dec-20,2020
s7297,1-Oct-18,2010
s7298,1-Jan-17,2016
s7299,1-Mar-17,2013
s7300,15-Feb-19,2008
s7301,6-Mar-20,2020
s7302,15-Feb-19,2015
s7303,15-Oct-17,1959
s7304,31-Aug-18,2018
s7305,31-Aug-18,2018
s7306,1-Apr-19,2019
s7307,10-Oct-19,2019
s7308,20-Mar-20,2020
s7309,19-Dec-19,2019
s7310,30-Jul-20,2020
s7311,1-Oct-16,2015
s7312,1-Aug-17,2015
s7313,1-Apr-18,2016
s7314,22-Feb-20,2018
s7315,1-Oct-19,2006
s7316,21-Aug-17,2017
s7317,31-Jan-20,2020
s7318,13-Sep-19,2019
s7319,30-May-18,2019
s7320,12-May-20,2020
s7321,30-Aug-19,2018
s7322,26-Jun-19,2019
s7323,17-Jul-17,2017
s7324,8-May-19,2016
s7325,1-Oct-16,2016
s7326,1-Sep-19,2019
s7327,27-Mar-20,2020
s7328,3-Mar-20,2019
s7329,25-May-20,2019
s7330,18-Aug-17,2011
s7331,15-Dec-17,2017
s7332,1-Feb-18,2016
s7333,10-Jun-17,2016
s7334,19-Oct-20,2007
s7335,23-Sep-19,2018
s7336,1-Jul-20,2020
s7337,7-Jan-17,2016
s7338,15-Jul-18,2013
s7339,9-Nov-20,2020
s7340,5-Nov-19,2019
s7341,1-Nov-17,2016
s7342,31-Aug-18,2017
s7343,31-Mar-17,1943
s7344,15-Jun-20,2013
s7345,26-Nov-20,2017
s7346,22-Jul-19,2012
s7347,16-Oct-20,2014
s7348,1-Apr-20,2014
s7349,5-Apr-19,2019
s7350,31-Dec-19,2017
s7351,15-Jun-19,2017
s7352,1-Jan-21,2011
s7353,28-Aug-20,2020
s7354,30-Jul-20,2020
s7355,18-Oct-19,2019
s7356,26-Mar-20,2020
s7357,17-Jul-19,2019
s7358,15-Jan-18,2017
s7359,1-Jul-17,2012
s7360,20-Jun-19,2011
s7361,27-Feb-19,2018
s7362,19-Oct-20,2020
s7363,1-Oct-11,1990
s7364,28-Feb-20,2020
s7365,20-Feb-20,2018
s7366,10-Jan-20,2020
s7367,29-Jan-19,2018
s7368,1-Jan-20,2009
s7369,18-Oct-19,2018
s7370,10-Jun-19,2011
s7371,5-Feb-20,2020
s7372,18-Oct-19,2019
s7373,2-Aug-19,2019
s7374,15-Jan-18,2017
s7375,14-Jul-20,2020
s7376,22-Jun-18,2018
s7377,1-Sep-19,2018
s7378,25-Sep-19,2016
s7379,14-Aug-19,2019
s7380,1-Oct-18,2005
s7381,5-Dec-19,2019
s7382,1-Jan-16,1995
s7383,21-Sep-19,2019
s7384,16-Nov-18,2018
s7385,24-Nov-20,2020
s7386,8-May-20,2020
s7387,6-Feb-18,2018
s7388,15-Oct-16,2008
s7389,20-Mar-20,2020
s7390,2-Oct-20,2020
s7391,27-Sep-20,2019
s7392,15-Dec-18,2018
s7393,1-Nov-19,2008
s7394,20-Apr-20,2020
s7395,1-Nov-18,2016
s7396,15-Oct-17,2016
s7397,31-Dec-19,2018
s7398,4-Jul-17,2016
s7399,15-Sep-17,2017
s7400,23-Sep-16,2016
s7401,4-Mar-20,2016
s7402,1-Feb-19,2019
s7403,14-Feb-19,2018
s7404,1-Mar-20,2020
s7405,1-Oct-17,2017
s7406,25-Feb-18,2017
s7407,29-Mar-19,2018
s7408,27-Mar-19,2008
s7409,18-Oct-19,2017
s7410,12-Jan-17,2015
s7411,1-Oct-18,2012
s7412,1-Aug-17,2012
s7413,12-Dec-17,2017
s7414,16-Aug-19,2018
s7415,1-Oct-11,1991
s7416,24-Jul-17,2015
s7417,2-Nov-19,2013
s7418,1-Nov-19,2006
s7419,2-Feb-19,2018
s7420,1-Mar-17,2016
s7421,5-Sep-20,2020
s7422,21-Mar-19,2016
s7423,2-Sep-17,2016
s7424,5-Feb-19,2018
s7425,2-Apr-20,2019
s7426,4-Oct-18,2018
s7427,25-Apr-17,2017
s7428,26-Jan-20,2020
s7429,11-Dec-18,2018
s7430,16-Dec-20,2020
s7431,31-Mar-18,2013
s7432,27-Nov-20,2020
s7433,30-Jan-19,2010
s7434,7-Nov-14,2014
s7435,13-Feb-15,2015
s7436,1-Jul-18,2017
s7437,15-Jul-17,2014
s7438,25-Jun-20,2006
s7439,10-Mar-17,2001
s7440,10-Mar-17,2004
s7441,31-Dec-19,2018
s7442,1-Nov-20,2018
s7443,20-Nov-20,2020
s7444,14-Dec-18,2018
s7445,1-Mar-20,2018
s7446,1-Dec-17,2017
s7447," August 1, 2017",2016
s7448,19-Jun-19,2018
s7449,26-Jun-18,2018
s7450,3-Mar-20,2011
s7451,13-Nov-15,2015
s7452,26-Oct-18,2018
s7453,24-Oct-17,2017
s7454,1-Jul-17,2013
s7455,1-Nov-17,2016
s7456,29-Dec-17,2015
s7457,19-May-20,2012
s7458,27-Oct-19,2019
s7459,1-May-18,2015
s7460,7-Sep-20,2010
s7461,23-Sep-20,2005
s7462,31-Mar-18,2017
s7463,1-Oct-18,2009
s7464,2-Mar-19,2016
s7465,6-Apr-18,2017
s7466,1-Oct-15,2014
s7467,6-Oct-20,2017
s7468,26-Dec-17,2017
s7469,8-Mar-19,2019
s7470,1-Oct-19,2017
s7471,25-Oct-15,2015
s7472,21-May-19,2019
s7473,1-Dec-19,2019
s7474,19-Oct-18,2018
s7475,13-Dec-18,2018
s7476,1-Apr-19,2007
s7477,1-Jul-19,2013
s7478,2-Mar-19,2013
s7479,6-May-19,2011
s7480,26-May-17,2017
s7481,3-Dec-19,2016
s7482,18-Apr-19,2014
s7483,1-Nov-17,2015
s7484,13-Nov-18,2018
s7485,2-Jul-20,2020
s7486,15-Sep-16,2014
s7487,9-Jul-20,2020
s7488,19-Jun-20,2020
s7489,27-Mar-20,2020
s7490,4-Sep-19,2019
s7491,1-Feb-18,2017
s7492,25-Jul-18,2018
s7493,23-Dec-18,2018
s7494,24-Dec-18,2011
s7495,1-Aug-19,2016
s7496,11-Nov-20,1979
s7497,1-Oct-18,2010
s7498,1-Jun-19,2019
s7499,14-Jul-20,2020
s7500,17-Nov-20,2020
s7501,1-Nov-19,2019
s7502,15-Jan-17,2014
s7503,27-Jan-20,2015
s7504,12-Feb-20,2018
s7505,16-Jul-19,2018
s7506,25-Dec-20,2020
s7507,1-Oct-20,2018
s7508,1-Sep-16,2016
s7509,17-Mar-20,2018
s7510,8-Aug-20,2020
s7511,11-Feb-19,2018
s7512,1-Jul-18,2017
s7513,28-Apr-20,2012
s7514,10-Jan-17,2017
s7515,15-Aug-17,2015
s7516,2-Mar-19,2018
s7517,1-Oct-19,1983
s7518,19-Oct-17,2017
s7519,14-May-20,2018
s7520,14-May-19,2018
s7521,1-Apr-14,2012
s7522,27-Sep-18,2016
s7523," March 31, 2017",2016
s7524,28-Sep-20,2007
s7525,1-Mar-18,2015
s7526,1-Oct-16,2013
s7527,1-Oct-17,2016
s7528,23-Mar-17,2014
s7529,1-Nov-18,2008
s7530,29-Sep-20,2020
s7531,27-Jul-18,2018
s7532,6-Feb-18,2017
s7533,19-Nov-20,2009
s7534,1-Apr-20,2020
s7535,30-Sep-20,2020
s7536,19-Oct-20,1999
s7537,28-Oct-16,2016
s7538,15-Oct-17,2015
s7539,1-Oct-19,1967
s7540,9-Nov-18,2018
s7541,15-Nov-19,2003
s7542,9-Aug-19,2019
s7543,31-Jul-15,2015
s7544,4-Aug-17,2017
s7545,24-May-19,2019
s7546,1-May-20,2003
s7547,1-Jul-18,2017
s7548,20-May-20,2020
s7549,19-Oct-20,2018
s7550,20-Jan-20,2020
s7551,18-Aug-17,2017
s7552,1-Jan-21,2021
s7553,26-Jun-15,2015
s7554,5-May-17,2016
s7555,7-May-19,2019
s7556,28-Apr-17,2015
s7557,1-Jan-17,2012
s7558,1-Aug-20,2018
s7559,1-Jan-20,2000
s7560,1-Feb-19,2017
s7561,1-Oct-17,2017
s7562,21-Dec-18,2018
s7563,25-Nov-19,2019
s7564,5-Jul-20,2013
s7565,16-Jun-17,2017
s7566,1-Oct-18,2015
s7567,30-Jan-20,2020
s7568,1-Jul-18,2017
s7569,11-Nov-20,2020
s7570,15-Jan-21,2021
s7571,1-Jan-21,1993
s7572,15-Dec-19,2005
s7573,8-Dec-18,2002
s7574,2-Jun-20,2006
s7575,15-Aug-20,2009
s7576,20-Oct-17,2017
s7577,1-Nov-20,2020
s7578,28-Dec-18,2018
s7579,29-Dec-18,2017
s7580,25-Dec-16,2013
s7581,10-Jan-19,2018
s7582,1-Oct-16,2015
s7583,26-Feb-20,2014
s7584,18-Sep-19,2019
s7585,31-May-19,2019
s7586,30-Nov-16,2016
s7587,9-Feb-18,2018
s7588,15-Jan-20,2000
s7589,22-Jan-18,2017
s7590,23-Oct-17,2015
s7591,15-Aug-19,2019
s7592,18-Sep-20,2020
s7593,22-Jan-20,2004
s7594,19-Oct-20,1980
s7595,1-Aug-19,2018
s7596,15-Nov-20,1954
